Frame, Time (ms),Platform,Scenario,Game
179,2966.461,Parsec,Local,Tomb Raider 2013
180,2983.127,Parsec,Local,Tomb Raider 2013
181,2999.845,Parsec,Local,Tomb Raider 2013
182,3016.438,Parsec,Local,Tomb Raider 2013
183,3033.131,Parsec,Local,Tomb Raider 2013
184,3049.766,Parsec,Local,Tomb Raider 2013
185,3066.455,Parsec,Local,Tomb Raider 2013
186,3083.149,Parsec,Local,Tomb Raider 2013
187,3099.773,Parsec,Local,Tomb Raider 2013
188,3116.472,Parsec,Local,Tomb Raider 2013
189,3133.136,Parsec,Local,Tomb Raider 2013
190,3149.809,Parsec,Local,Tomb Raider 2013
191,3169.17,Parsec,Local,Tomb Raider 2013
192,3183.123,Parsec,Local,Tomb Raider 2013
193,3199.789,Parsec,Local,Tomb Raider 2013
194,3216.459,Parsec,Local,Tomb Raider 2013
195,3233.152,Parsec,Local,Tomb Raider 2013
196,3249.851,Parsec,Local,Tomb Raider 2013
197,3266.459,Parsec,Local,Tomb Raider 2013
198,3283.139,Parsec,Local,Tomb Raider 2013
199,3299.789,Parsec,Local,Tomb Raider 2013
200,3316.478,Parsec,Local,Tomb Raider 2013
201,3333.139,Parsec,Local,Tomb Raider 2013
202,3349.776,Parsec,Local,Tomb Raider 2013
203,3366.502,Parsec,Local,Tomb Raider 2013
204,3383.117,Parsec,Local,Tomb Raider 2013
205,3399.811,Parsec,Local,Tomb Raider 2013
206,3416.47,Parsec,Local,Tomb Raider 2013
207,3433.122,Parsec,Local,Tomb Raider 2013
208,3449.804,Parsec,Local,Tomb Raider 2013
209,3466.477,Parsec,Local,Tomb Raider 2013
210,3483.175,Parsec,Local,Tomb Raider 2013
211,3499.829,Parsec,Local,Tomb Raider 2013
212,3516.497,Parsec,Local,Tomb Raider 2013
213,3533.148,Parsec,Local,Tomb Raider 2013
214,3549.791,Parsec,Local,Tomb Raider 2013
215,3566.48,Parsec,Local,Tomb Raider 2013
216,3583.153,Parsec,Local,Tomb Raider 2013
217,3599.822,Parsec,Local,Tomb Raider 2013
218,3616.481,Parsec,Local,Tomb Raider 2013
219,3633.179,Parsec,Local,Tomb Raider 2013
220,3649.805,Parsec,Local,Tomb Raider 2013
221,3666.479,Parsec,Local,Tomb Raider 2013
222,3683.142,Parsec,Local,Tomb Raider 2013
223,3699.794,Parsec,Local,Tomb Raider 2013
224,3716.498,Parsec,Local,Tomb Raider 2013
225,3733.144,Parsec,Local,Tomb Raider 2013
226,3749.824,Parsec,Local,Tomb Raider 2013
227,3766.541,Parsec,Local,Tomb Raider 2013
228,3783.243,Parsec,Local,Tomb Raider 2013
229,3799.807,Parsec,Local,Tomb Raider 2013
230,3816.469,Parsec,Local,Tomb Raider 2013
231,3833.156,Parsec,Local,Tomb Raider 2013
232,3849.82,Parsec,Local,Tomb Raider 2013
233,3866.528,Parsec,Local,Tomb Raider 2013
234,3883.161,Parsec,Local,Tomb Raider 2013
235,3899.904,Parsec,Local,Tomb Raider 2013
236,3916.481,Parsec,Local,Tomb Raider 2013
237,3933.16,Parsec,Local,Tomb Raider 2013
238,3949.83,Parsec,Local,Tomb Raider 2013
239,3966.57,Parsec,Local,Tomb Raider 2013
240,3983.183,Parsec,Local,Tomb Raider 2013
241,3999.866,Parsec,Local,Tomb Raider 2013
242,4016.486,Parsec,Local,Tomb Raider 2013
243,4033.167,Parsec,Local,Tomb Raider 2013
244,4049.834,Parsec,Local,Tomb Raider 2013
245,4066.517,Parsec,Local,Tomb Raider 2013
246,4083.176,Parsec,Local,Tomb Raider 2013
247,4099.838,Parsec,Local,Tomb Raider 2013
248,4116.524,Parsec,Local,Tomb Raider 2013
249,4133.145,Parsec,Local,Tomb Raider 2013
250,4149.879,Parsec,Local,Tomb Raider 2013
251,4166.51,Parsec,Local,Tomb Raider 2013
252,4183.163,Parsec,Local,Tomb Raider 2013
253,4199.829,Parsec,Local,Tomb Raider 2013
254,4216.498,Parsec,Local,Tomb Raider 2013
255,4233.165,Parsec,Local,Tomb Raider 2013
256,4249.891,Parsec,Local,Tomb Raider 2013
257,4266.545,Parsec,Local,Tomb Raider 2013
258,4283.179,Parsec,Local,Tomb Raider 2013
259,4299.82,Parsec,Local,Tomb Raider 2013
260,4316.488,Parsec,Local,Tomb Raider 2013
261,4333.182,Parsec,Local,Tomb Raider 2013
262,4349.83,Parsec,Local,Tomb Raider 2013
263,4366.531,Parsec,Local,Tomb Raider 2013
264,4383.18,Parsec,Local,Tomb Raider 2013
265,4399.818,Parsec,Local,Tomb Raider 2013
266,4416.533,Parsec,Local,Tomb Raider 2013
267,4433.175,Parsec,Local,Tomb Raider 2013
268,4449.851,Parsec,Local,Tomb Raider 2013
269,4466.504,Parsec,Local,Tomb Raider 2013
270,4483.195,Parsec,Local,Tomb Raider 2013
271,4499.866,Parsec,Local,Tomb Raider 2013
272,4516.533,Parsec,Local,Tomb Raider 2013
273,4533.166,Parsec,Local,Tomb Raider 2013
274,4549.821,Parsec,Local,Tomb Raider 2013
275,4566.559,Parsec,Local,Tomb Raider 2013
276,4583.194,Parsec,Local,Tomb Raider 2013
277,4599.848,Parsec,Local,Tomb Raider 2013
278,4616.533,Parsec,Local,Tomb Raider 2013
279,4633.161,Parsec,Local,Tomb Raider 2013
280,4649.875,Parsec,Local,Tomb Raider 2013
281,4666.539,Parsec,Local,Tomb Raider 2013
282,4683.191,Parsec,Local,Tomb Raider 2013
283,4699.835,Parsec,Local,Tomb Raider 2013
284,4716.521,Parsec,Local,Tomb Raider 2013
285,4733.328,Parsec,Local,Tomb Raider 2013
286,4749.867,Parsec,Local,Tomb Raider 2013
287,4766.517,Parsec,Local,Tomb Raider 2013
288,4783.182,Parsec,Local,Tomb Raider 2013
289,4799.85,Parsec,Local,Tomb Raider 2013
290,4816.524,Parsec,Local,Tomb Raider 2013
291,4833.21,Parsec,Local,Tomb Raider 2013
292,4849.848,Parsec,Local,Tomb Raider 2013
293,4866.56,Parsec,Local,Tomb Raider 2013
294,4883.203,Parsec,Local,Tomb Raider 2013
295,4899.95,Parsec,Local,Tomb Raider 2013
296,4916.54,Parsec,Local,Tomb Raider 2013
297,4933.185,Parsec,Local,Tomb Raider 2013
298,4949.854,Parsec,Local,Tomb Raider 2013
299,4966.567,Parsec,Local,Tomb Raider 2013
300,4983.214,Parsec,Local,Tomb Raider 2013
301,4999.849,Parsec,Local,Tomb Raider 2013
302,5016.535,Parsec,Local,Tomb Raider 2013
303,5033.209,Parsec,Local,Tomb Raider 2013
304,5049.884,Parsec,Local,Tomb Raider 2013
305,5066.52,Parsec,Local,Tomb Raider 2013
306,5083.192,Parsec,Local,Tomb Raider 2013
307,5099.869,Parsec,Local,Tomb Raider 2013
308,5116.538,Parsec,Local,Tomb Raider 2013
309,5133.203,Parsec,Local,Tomb Raider 2013
310,5149.849,Parsec,Local,Tomb Raider 2013
311,5166.543,Parsec,Local,Tomb Raider 2013
312,5183.189,Parsec,Local,Tomb Raider 2013
313,5199.88,Parsec,Local,Tomb Raider 2013
314,5216.535,Parsec,Local,Tomb Raider 2013
315,5233.198,Parsec,Local,Tomb Raider 2013
316,5249.902,Parsec,Local,Tomb Raider 2013
317,5266.537,Parsec,Local,Tomb Raider 2013
318,5283.217,Parsec,Local,Tomb Raider 2013
319,5299.861,Parsec,Local,Tomb Raider 2013
320,5316.543,Parsec,Local,Tomb Raider 2013
321,5333.21,Parsec,Local,Tomb Raider 2013
322,5349.923,Parsec,Local,Tomb Raider 2013
323,5366.568,Parsec,Local,Tomb Raider 2013
324,5383.204,Parsec,Local,Tomb Raider 2013
325,5399.877,Parsec,Local,Tomb Raider 2013
326,5416.578,Parsec,Local,Tomb Raider 2013
327,5433.23,Parsec,Local,Tomb Raider 2013
328,5449.875,Parsec,Local,Tomb Raider 2013
329,5466.565,Parsec,Local,Tomb Raider 2013
330,5483.226,Parsec,Local,Tomb Raider 2013
331,5500.031,Parsec,Local,Tomb Raider 2013
332,5516.602,Parsec,Local,Tomb Raider 2013
333,5533.219,Parsec,Local,Tomb Raider 2013
334,5549.887,Parsec,Local,Tomb Raider 2013
335,5566.549,Parsec,Local,Tomb Raider 2013
336,5583.255,Parsec,Local,Tomb Raider 2013
337,5599.871,Parsec,Local,Tomb Raider 2013
338,5616.56,Parsec,Local,Tomb Raider 2013
339,5633.191,Parsec,Local,Tomb Raider 2013
340,5649.975,Parsec,Local,Tomb Raider 2013
341,5666.571,Parsec,Local,Tomb Raider 2013
342,5683.327,Parsec,Local,Tomb Raider 2013
343,5699.902,Parsec,Local,Tomb Raider 2013
344,5716.576,Parsec,Local,Tomb Raider 2013
345,5733.252,Parsec,Local,Tomb Raider 2013
346,5749.904,Parsec,Local,Tomb Raider 2013
347,5766.607,Parsec,Local,Tomb Raider 2013
348,5783.221,Parsec,Local,Tomb Raider 2013
349,5799.891,Parsec,Local,Tomb Raider 2013
350,5816.574,Parsec,Local,Tomb Raider 2013
351,5833.221,Parsec,Local,Tomb Raider 2013
352,5849.904,Parsec,Local,Tomb Raider 2013
353,5866.581,Parsec,Local,Tomb Raider 2013
354,5883.239,Parsec,Local,Tomb Raider 2013
355,5899.984,Parsec,Local,Tomb Raider 2013
356,5916.57,Parsec,Local,Tomb Raider 2013
357,5933.233,Parsec,Local,Tomb Raider 2013
358,5949.898,Parsec,Local,Tomb Raider 2013
359,5966.569,Parsec,Local,Tomb Raider 2013
360,5983.264,Parsec,Local,Tomb Raider 2013
361,5999.899,Parsec,Local,Tomb Raider 2013
362,6016.563,Parsec,Local,Tomb Raider 2013
363,6033.228,Parsec,Local,Tomb Raider 2013
364,6049.974,Parsec,Local,Tomb Raider 2013
365,6066.568,Parsec,Local,Tomb Raider 2013
366,6083.252,Parsec,Local,Tomb Raider 2013
367,6099.884,Parsec,Local,Tomb Raider 2013
368,6116.576,Parsec,Local,Tomb Raider 2013
369,6133.255,Parsec,Local,Tomb Raider 2013
370,6149.895,Parsec,Local,Tomb Raider 2013
371,6166.574,Parsec,Local,Tomb Raider 2013
372,6183.258,Parsec,Local,Tomb Raider 2013
373,6199.889,Parsec,Local,Tomb Raider 2013
374,6216.585,Parsec,Local,Tomb Raider 2013
375,6233.248,Parsec,Local,Tomb Raider 2013
376,6249.947,Parsec,Local,Tomb Raider 2013
377,6266.568,Parsec,Local,Tomb Raider 2013
378,6283.39,Parsec,Local,Tomb Raider 2013
379,6300.104,Parsec,Local,Tomb Raider 2013
380,6316.586,Parsec,Local,Tomb Raider 2013
381,6333.245,Parsec,Local,Tomb Raider 2013
382,6349.902,Parsec,Local,Tomb Raider 2013
383,6366.585,Parsec,Local,Tomb Raider 2013
384,6383.233,Parsec,Local,Tomb Raider 2013
385,6399.906,Parsec,Local,Tomb Raider 2013
386,6416.589,Parsec,Local,Tomb Raider 2013
387,6433.226,Parsec,Local,Tomb Raider 2013
388,6449.921,Parsec,Local,Tomb Raider 2013
389,6466.597,Parsec,Local,Tomb Raider 2013
390,6483.282,Parsec,Local,Tomb Raider 2013
391,6499.943,Parsec,Local,Tomb Raider 2013
392,6516.601,Parsec,Local,Tomb Raider 2013
393,6533.274,Parsec,Local,Tomb Raider 2013
394,6549.944,Parsec,Local,Tomb Raider 2013
395,6566.584,Parsec,Local,Tomb Raider 2013
396,6583.267,Parsec,Local,Tomb Raider 2013
397,6599.927,Parsec,Local,Tomb Raider 2013
398,6616.597,Parsec,Local,Tomb Raider 2013
399,6633.252,Parsec,Local,Tomb Raider 2013
400,6649.903,Parsec,Local,Tomb Raider 2013
401,6666.613,Parsec,Local,Tomb Raider 2013
402,6683.325,Parsec,Local,Tomb Raider 2013
403,6699.921,Parsec,Local,Tomb Raider 2013
404,6716.582,Parsec,Local,Tomb Raider 2013
405,6733.266,Parsec,Local,Tomb Raider 2013
406,6749.966,Parsec,Local,Tomb Raider 2013
407,6766.594,Parsec,Local,Tomb Raider 2013
408,6783.262,Parsec,Local,Tomb Raider 2013
409,6799.911,Parsec,Local,Tomb Raider 2013
410,6816.601,Parsec,Local,Tomb Raider 2013
411,6833.29,Parsec,Local,Tomb Raider 2013
412,6849.938,Parsec,Local,Tomb Raider 2013
413,6866.62,Parsec,Local,Tomb Raider 2013
414,6883.263,Parsec,Local,Tomb Raider 2013
415,6899.997,Parsec,Local,Tomb Raider 2013
416,6916.647,Parsec,Local,Tomb Raider 2013
417,6933.273,Parsec,Local,Tomb Raider 2013
418,6949.937,Parsec,Local,Tomb Raider 2013
419,6966.607,Parsec,Local,Tomb Raider 2013
420,6983.3,Parsec,Local,Tomb Raider 2013
421,6999.935,Parsec,Local,Tomb Raider 2013
422,7016.611,Parsec,Local,Tomb Raider 2013
423,7033.274,Parsec,Local,Tomb Raider 2013
424,7049.939,Parsec,Local,Tomb Raider 2013
425,7066.663,Parsec,Local,Tomb Raider 2013
426,7083.285,Parsec,Local,Tomb Raider 2013
427,7099.925,Parsec,Local,Tomb Raider 2013
428,7116.647,Parsec,Local,Tomb Raider 2013
429,7133.269,Parsec,Local,Tomb Raider 2013
430,7149.99,Parsec,Local,Tomb Raider 2013
431,7166.713,Parsec,Local,Tomb Raider 2013
432,7183.288,Parsec,Local,Tomb Raider 2013
433,7199.966,Parsec,Local,Tomb Raider 2013
434,7216.603,Parsec,Local,Tomb Raider 2013
435,7233.295,Parsec,Local,Tomb Raider 2013
436,7249.961,Parsec,Local,Tomb Raider 2013
437,7266.634,Parsec,Local,Tomb Raider 2013
438,7283.288,Parsec,Local,Tomb Raider 2013
439,7299.94,Parsec,Local,Tomb Raider 2013
440,7316.63,Parsec,Local,Tomb Raider 2013
441,7333.287,Parsec,Local,Tomb Raider 2013
442,7349.938,Parsec,Local,Tomb Raider 2013
443,7366.648,Parsec,Local,Tomb Raider 2013
444,7383.309,Parsec,Local,Tomb Raider 2013
445,7399.937,Parsec,Local,Tomb Raider 2013
446,7416.634,Parsec,Local,Tomb Raider 2013
447,7433.285,Parsec,Local,Tomb Raider 2013
448,7449.952,Parsec,Local,Tomb Raider 2013
449,7466.645,Parsec,Local,Tomb Raider 2013
450,7483.295,Parsec,Local,Tomb Raider 2013
451,7499.99,Parsec,Local,Tomb Raider 2013
452,7516.645,Parsec,Local,Tomb Raider 2013
453,7533.318,Parsec,Local,Tomb Raider 2013
454,7549.948,Parsec,Local,Tomb Raider 2013
455,7566.651,Parsec,Local,Tomb Raider 2013
456,7583.292,Parsec,Local,Tomb Raider 2013
457,7599.936,Parsec,Local,Tomb Raider 2013
458,7616.657,Parsec,Local,Tomb Raider 2013
459,7633.277,Parsec,Local,Tomb Raider 2013
460,7649.95,Parsec,Local,Tomb Raider 2013
461,7666.646,Parsec,Local,Tomb Raider 2013
462,7683.293,Parsec,Local,Tomb Raider 2013
463,7699.967,Parsec,Local,Tomb Raider 2013
464,7716.633,Parsec,Local,Tomb Raider 2013
465,7733.294,Parsec,Local,Tomb Raider 2013
466,7749.98,Parsec,Local,Tomb Raider 2013
467,7766.642,Parsec,Local,Tomb Raider 2013
468,7783.354,Parsec,Local,Tomb Raider 2013
469,7799.978,Parsec,Local,Tomb Raider 2013
470,7816.62,Parsec,Local,Tomb Raider 2013
471,7833.287,Parsec,Local,Tomb Raider 2013
472,7849.967,Parsec,Local,Tomb Raider 2013
473,7866.738,Parsec,Local,Tomb Raider 2013
474,7883.319,Parsec,Local,Tomb Raider 2013
475,7899.961,Parsec,Local,Tomb Raider 2013
476,7916.676,Parsec,Local,Tomb Raider 2013
477,7933.336,Parsec,Local,Tomb Raider 2013
478,7949.969,Parsec,Local,Tomb Raider 2013
479,7966.655,Parsec,Local,Tomb Raider 2013
480,7983.34,Parsec,Local,Tomb Raider 2013
481,8000.01,Parsec,Local,Tomb Raider 2013
482,8016.647,Parsec,Local,Tomb Raider 2013
483,8033.329,Parsec,Local,Tomb Raider 2013
484,8049.997,Parsec,Local,Tomb Raider 2013
485,8066.654,Parsec,Local,Tomb Raider 2013
486,8083.367,Parsec,Local,Tomb Raider 2013
487,8099.99,Parsec,Local,Tomb Raider 2013
488,8116.706,Parsec,Local,Tomb Raider 2013
489,8133.324,Parsec,Local,Tomb Raider 2013
490,8149.982,Parsec,Local,Tomb Raider 2013
491,8166.677,Parsec,Local,Tomb Raider 2013
