Frame, Time (ms),Platform,Scenario,Game
245,4066.365,Parsec,Simple,GRID
246,4083.047,Parsec,Simple,GRID
247,4099.749,Parsec,Simple,GRID
248,4116.358,Parsec,Simple,GRID
249,4133.041,Parsec,Simple,GRID
250,4149.705,Parsec,Simple,GRID
251,4166.364,Parsec,Simple,GRID
252,4183.048,Parsec,Simple,GRID
253,4199.94,Parsec,Simple,GRID
254,4216.373,Parsec,Simple,GRID
255,4233.019,Parsec,Simple,GRID
256,4249.699,Parsec,Simple,GRID
257,4266.359,Parsec,Simple,GRID
258,4283.036,Parsec,Simple,GRID
259,4299.945,Parsec,Simple,GRID
260,4316.365,Parsec,Simple,GRID
261,4333.047,Parsec,Simple,GRID
262,4349.781,Parsec,Simple,GRID
263,4366.37,Parsec,Simple,GRID
264,4383.056,Parsec,Simple,GRID
265,4399.718,Parsec,Simple,GRID
266,4416.37,Parsec,Simple,GRID
267,4433.042,Parsec,Simple,GRID
268,4449.715,Parsec,Simple,GRID
269,4466.365,Parsec,Simple,GRID
270,4483.26,Parsec,Simple,GRID
271,4499.737,Parsec,Simple,GRID
272,4516.612,Parsec,Simple,GRID
273,4533.078,Parsec,Simple,GRID
274,4549.722,Parsec,Simple,GRID
275,4566.366,Parsec,Simple,GRID
276,4583.081,Parsec,Simple,GRID
277,4599.723,Parsec,Simple,GRID
278,4616.386,Parsec,Simple,GRID
279,4633.019,Parsec,Simple,GRID
280,4649.668,Parsec,Simple,GRID
281,4666.37,Parsec,Simple,GRID
282,4683.036,Parsec,Simple,GRID
283,4699.713,Parsec,Simple,GRID
284,4716.47,Parsec,Simple,GRID
285,4733.018,Parsec,Simple,GRID
286,4749.861,Parsec,Simple,GRID
287,4766.377,Parsec,Simple,GRID
288,4783.035,Parsec,Simple,GRID
289,4799.73,Parsec,Simple,GRID
290,4816.377,Parsec,Simple,GRID
291,4832.965,Parsec,Simple,GRID
292,4849.73,Parsec,Simple,GRID
293,4866.369,Parsec,Simple,GRID
294,4883.068,Parsec,Simple,GRID
295,4899.71,Parsec,Simple,GRID
296,4916.373,Parsec,Simple,GRID
297,4933.062,Parsec,Simple,GRID
298,4949.723,Parsec,Simple,GRID
299,4966.373,Parsec,Simple,GRID
300,4983.062,Parsec,Simple,GRID
301,4999.713,Parsec,Simple,GRID
302,5016.318,Parsec,Simple,GRID
303,5033.096,Parsec,Simple,GRID
304,5049.733,Parsec,Simple,GRID
305,5066.328,Parsec,Simple,GRID
306,5083.04,Parsec,Simple,GRID
307,5099.705,Parsec,Simple,GRID
308,5116.377,Parsec,Simple,GRID
309,5133.075,Parsec,Simple,GRID
310,5149.707,Parsec,Simple,GRID
311,5166.326,Parsec,Simple,GRID
312,5183.053,Parsec,Simple,GRID
313,5199.739,Parsec,Simple,GRID
314,5216.42,Parsec,Simple,GRID
315,5233.049,Parsec,Simple,GRID
316,5249.712,Parsec,Simple,GRID
317,5266.354,Parsec,Simple,GRID
318,5283.275,Parsec,Simple,GRID
319,5299.697,Parsec,Simple,GRID
320,5316.445,Parsec,Simple,GRID
321,5333.055,Parsec,Simple,GRID
322,5349.717,Parsec,Simple,GRID
323,5366.395,Parsec,Simple,GRID
324,5383.048,Parsec,Simple,GRID
325,5399.708,Parsec,Simple,GRID
326,5416.381,Parsec,Simple,GRID
327,5433.054,Parsec,Simple,GRID
328,5449.738,Parsec,Simple,GRID
329,5466.383,Parsec,Simple,GRID
330,5483.057,Parsec,Simple,GRID
331,5499.709,Parsec,Simple,GRID
332,5516.472,Parsec,Simple,GRID
333,5533.044,Parsec,Simple,GRID
334,5549.719,Parsec,Simple,GRID
335,5566.383,Parsec,Simple,GRID
336,5583.043,Parsec,Simple,GRID
337,5599.711,Parsec,Simple,GRID
338,5616.369,Parsec,Simple,GRID
339,5633.043,Parsec,Simple,GRID
340,5649.74,Parsec,Simple,GRID
341,5666.604,Parsec,Simple,GRID
342,5683.066,Parsec,Simple,GRID
343,5699.719,Parsec,Simple,GRID
344,5716.405,Parsec,Simple,GRID
345,5733.066,Parsec,Simple,GRID
346,5749.705,Parsec,Simple,GRID
347,5766.381,Parsec,Simple,GRID
348,5783.072,Parsec,Simple,GRID
349,5799.716,Parsec,Simple,GRID
350,5816.472,Parsec,Simple,GRID
351,5833.14,Parsec,Simple,GRID
352,5849.676,Parsec,Simple,GRID
353,5866.378,Parsec,Simple,GRID
354,5883.06,Parsec,Simple,GRID
355,5899.71,Parsec,Simple,GRID
356,5916.39,Parsec,Simple,GRID
357,5933.057,Parsec,Simple,GRID
358,5949.788,Parsec,Simple,GRID
359,5966.405,Parsec,Simple,GRID
360,5983.016,Parsec,Simple,GRID
361,5999.746,Parsec,Simple,GRID
362,6016.372,Parsec,Simple,GRID
363,6033.054,Parsec,Simple,GRID
364,6049.725,Parsec,Simple,GRID
365,6066.391,Parsec,Simple,GRID
366,6083.097,Parsec,Simple,GRID
367,6099.728,Parsec,Simple,GRID
368,6116.406,Parsec,Simple,GRID
369,6133.087,Parsec,Simple,GRID
370,6149.769,Parsec,Simple,GRID
371,6166.389,Parsec,Simple,GRID
372,6183.068,Parsec,Simple,GRID
373,6199.974,Parsec,Simple,GRID
374,6216.337,Parsec,Simple,GRID
375,6233.075,Parsec,Simple,GRID
376,6249.795,Parsec,Simple,GRID
377,6266.405,Parsec,Simple,GRID
378,6283.081,Parsec,Simple,GRID
379,6299.718,Parsec,Simple,GRID
380,6316.473,Parsec,Simple,GRID
381,6333.257,Parsec,Simple,GRID
382,6349.712,Parsec,Simple,GRID
383,6366.413,Parsec,Simple,GRID
384,6383.105,Parsec,Simple,GRID
385,6399.798,Parsec,Simple,GRID
386,6416.395,Parsec,Simple,GRID
387,6433.175,Parsec,Simple,GRID
388,6449.774,Parsec,Simple,GRID
389,6466.422,Parsec,Simple,GRID
390,6483.042,Parsec,Simple,GRID
391,6499.726,Parsec,Simple,GRID
392,6516.416,Parsec,Simple,GRID
393,6533.087,Parsec,Simple,GRID
394,6549.73,Parsec,Simple,GRID
395,6566.33,Parsec,Simple,GRID
396,6583.1,Parsec,Simple,GRID
397,6599.751,Parsec,Simple,GRID
398,6616.422,Parsec,Simple,GRID
399,6633.144,Parsec,Simple,GRID
400,6649.671,Parsec,Simple,GRID
401,6666.392,Parsec,Simple,GRID
402,6683.074,Parsec,Simple,GRID
403,6699.721,Parsec,Simple,GRID
404,6716.435,Parsec,Simple,GRID
405,6732.98,Parsec,Simple,GRID
406,6749.737,Parsec,Simple,GRID
407,6766.389,Parsec,Simple,GRID
408,6783.083,Parsec,Simple,GRID
409,6799.74,Parsec,Simple,GRID
410,6816.424,Parsec,Simple,GRID
411,6833.075,Parsec,Simple,GRID
412,6849.738,Parsec,Simple,GRID
413,6866.336,Parsec,Simple,GRID
414,6883.075,Parsec,Simple,GRID
415,6899.747,Parsec,Simple,GRID
416,6916.426,Parsec,Simple,GRID
417,6933.059,Parsec,Simple,GRID
418,6949.734,Parsec,Simple,GRID
419,6966.396,Parsec,Simple,GRID
420,6983.118,Parsec,Simple,GRID
421,6999.727,Parsec,Simple,GRID
422,7016.447,Parsec,Simple,GRID
423,7033.073,Parsec,Simple,GRID
424,7049.736,Parsec,Simple,GRID
425,7066.413,Parsec,Simple,GRID
426,7083.076,Parsec,Simple,GRID
427,7099.746,Parsec,Simple,GRID
428,7116.402,Parsec,Simple,GRID
429,7133.014,Parsec,Simple,GRID
430,7149.795,Parsec,Simple,GRID
431,7166.416,Parsec,Simple,GRID
432,7183.076,Parsec,Simple,GRID
433,7199.736,Parsec,Simple,GRID
434,7216.418,Parsec,Simple,GRID
435,7233.064,Parsec,Simple,GRID
436,7249.737,Parsec,Simple,GRID
437,7266.406,Parsec,Simple,GRID
438,7283.077,Parsec,Simple,GRID
439,7299.73,Parsec,Simple,GRID
440,7316.402,Parsec,Simple,GRID
441,7333.08,Parsec,Simple,GRID
442,7349.732,Parsec,Simple,GRID
443,7366.408,Parsec,Simple,GRID
444,7383.09,Parsec,Simple,GRID
445,7399.716,Parsec,Simple,GRID
446,7416.411,Parsec,Simple,GRID
447,7433.064,Parsec,Simple,GRID
448,7449.737,Parsec,Simple,GRID
