Frame, Time (ms),Platform,Scenario,Game
313,5199.897,Parsec,Local,GRID
314,5216.56,Parsec,Local,GRID
315,5233.221,Parsec,Local,GRID
316,5249.918,Parsec,Local,GRID
317,5266.556,Parsec,Local,GRID
318,5283.232,Parsec,Local,GRID
319,5299.895,Parsec,Local,GRID
320,5316.575,Parsec,Local,GRID
321,5333.371,Parsec,Local,GRID
322,5349.96,Parsec,Local,GRID
323,5366.628,Parsec,Local,GRID
324,5383.231,Parsec,Local,GRID
325,5399.981,Parsec,Local,GRID
326,5416.595,Parsec,Local,GRID
327,5433.341,Parsec,Local,GRID
328,5449.927,Parsec,Local,GRID
329,5466.576,Parsec,Local,GRID
330,5483.271,Parsec,Local,GRID
331,5499.912,Parsec,Local,GRID
332,5516.599,Parsec,Local,GRID
333,5533.348,Parsec,Local,GRID
334,5549.947,Parsec,Local,GRID
335,5566.576,Parsec,Local,GRID
336,5583.244,Parsec,Local,GRID
337,5599.938,Parsec,Local,GRID
338,5616.575,Parsec,Local,GRID
339,5633.233,Parsec,Local,GRID
340,5649.929,Parsec,Local,GRID
341,5666.577,Parsec,Local,GRID
342,5683.294,Parsec,Local,GRID
343,5699.937,Parsec,Local,GRID
344,5716.743,Parsec,Local,GRID
345,5733.278,Parsec,Local,GRID
346,5749.946,Parsec,Local,GRID
347,5766.59,Parsec,Local,GRID
348,5783.247,Parsec,Local,GRID
349,5799.919,Parsec,Local,GRID
350,5816.607,Parsec,Local,GRID
351,5833.272,Parsec,Local,GRID
352,5849.964,Parsec,Local,GRID
353,5866.589,Parsec,Local,GRID
354,5883.238,Parsec,Local,GRID
355,5899.939,Parsec,Local,GRID
356,5916.588,Parsec,Local,GRID
357,5933.422,Parsec,Local,GRID
358,5949.961,Parsec,Local,GRID
359,5966.655,Parsec,Local,GRID
360,5983.306,Parsec,Local,GRID
361,5999.988,Parsec,Local,GRID
362,6016.633,Parsec,Local,GRID
363,6033.295,Parsec,Local,GRID
364,6049.955,Parsec,Local,GRID
365,6066.593,Parsec,Local,GRID
366,6083.247,Parsec,Local,GRID
367,6099.934,Parsec,Local,GRID
368,6116.646,Parsec,Local,GRID
369,6133.276,Parsec,Local,GRID
370,6149.987,Parsec,Local,GRID
371,6166.588,Parsec,Local,GRID
372,6183.256,Parsec,Local,GRID
373,6199.947,Parsec,Local,GRID
374,6216.625,Parsec,Local,GRID
375,6233.263,Parsec,Local,GRID
376,6249.935,Parsec,Local,GRID
377,6266.607,Parsec,Local,GRID
378,6283.262,Parsec,Local,GRID
379,6299.955,Parsec,Local,GRID
380,6316.688,Parsec,Local,GRID
381,6333.411,Parsec,Local,GRID
382,6349.953,Parsec,Local,GRID
383,6366.614,Parsec,Local,GRID
384,6383.302,Parsec,Local,GRID
385,6399.942,Parsec,Local,GRID
386,6416.631,Parsec,Local,GRID
387,6433.272,Parsec,Local,GRID
388,6449.952,Parsec,Local,GRID
389,6466.676,Parsec,Local,GRID
390,6483.279,Parsec,Local,GRID
391,6499.975,Parsec,Local,GRID
392,6516.638,Parsec,Local,GRID
393,6533.306,Parsec,Local,GRID
394,6550.017,Parsec,Local,GRID
395,6566.619,Parsec,Local,GRID
396,6583.279,Parsec,Local,GRID
397,6599.935,Parsec,Local,GRID
398,6616.624,Parsec,Local,GRID
399,6633.294,Parsec,Local,GRID
400,6649.939,Parsec,Local,GRID
401,6666.635,Parsec,Local,GRID
402,6683.308,Parsec,Local,GRID
403,6699.958,Parsec,Local,GRID
404,6716.618,Parsec,Local,GRID
405,6733.28,Parsec,Local,GRID
406,6749.964,Parsec,Local,GRID
407,6766.627,Parsec,Local,GRID
408,6783.295,Parsec,Local,GRID
409,6799.939,Parsec,Local,GRID
410,6816.62,Parsec,Local,GRID
411,6833.312,Parsec,Local,GRID
412,6849.97,Parsec,Local,GRID
413,6866.634,Parsec,Local,GRID
414,6883.3,Parsec,Local,GRID
415,6899.954,Parsec,Local,GRID
416,6916.632,Parsec,Local,GRID
417,6933.29,Parsec,Local,GRID
418,6949.972,Parsec,Local,GRID
419,6966.648,Parsec,Local,GRID
420,6983.293,Parsec,Local,GRID
421,7000.029,Parsec,Local,GRID
422,7016.662,Parsec,Local,GRID
423,7033.307,Parsec,Local,GRID
424,7049.977,Parsec,Local,GRID
425,7066.637,Parsec,Local,GRID
426,7083.313,Parsec,Local,GRID
427,7099.954,Parsec,Local,GRID
428,7116.622,Parsec,Local,GRID
429,7133.306,Parsec,Local,GRID
430,7149.977,Parsec,Local,GRID
431,7166.639,Parsec,Local,GRID
432,7183.302,Parsec,Local,GRID
433,7199.952,Parsec,Local,GRID
434,7216.632,Parsec,Local,GRID
435,7233.318,Parsec,Local,GRID
436,7249.97,Parsec,Local,GRID
437,7266.638,Parsec,Local,GRID
438,7283.309,Parsec,Local,GRID
439,7299.971,Parsec,Local,GRID
440,7316.659,Parsec,Local,GRID
441,7333.413,Parsec,Local,GRID
442,7349.993,Parsec,Local,GRID
443,7366.651,Parsec,Local,GRID
444,7383.344,Parsec,Local,GRID
445,7399.974,Parsec,Local,GRID
446,7416.636,Parsec,Local,GRID
