Frame, Time (ms),Platform,Scenario,Game
166,2749.831,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
167,2766.461,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
168,2783.17,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
169,2799.805,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
170,2816.501,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
171,2833.129,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
172,2849.831,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
173,2866.504,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
174,2883.127,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
175,2899.851,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
176,2916.488,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
177,2933.163,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
178,2949.838,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
179,2966.463,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
180,2983.168,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
181,2999.847,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
182,3016.467,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
183,3033.183,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
184,3049.826,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
185,3066.477,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
186,3083.175,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
187,3099.813,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
188,3116.532,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
189,3133.147,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
190,3149.86,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
191,3166.499,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
192,3183.214,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
193,3199.827,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
194,3216.509,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
195,3233.198,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
196,3249.812,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
197,3266.522,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
198,3283.147,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
199,3299.849,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
200,3316.486,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
201,3333.191,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
202,3349.857,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
203,3366.537,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
204,3383.19,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
205,3402.216,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
206,3416.52,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
207,3433.153,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
208,3449.851,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
209,3466.523,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
210,3483.195,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
211,3499.865,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
212,3516.5,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
213,3533.208,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
214,3555.948,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
215,3566.531,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
216,3583.199,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
217,3599.89,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
218,3616.733,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
219,3633.214,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
220,3649.826,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
221,3666.479,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
222,3683.206,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
223,3699.836,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
224,3716.513,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
225,3733.203,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
226,3749.881,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
227,3766.508,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
228,3783.231,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
229,3799.858,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
230,3816.547,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
231,3833.163,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
232,3849.875,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
233,3866.514,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
234,3883.191,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
235,3899.879,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
236,3916.523,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
237,3933.179,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
238,3949.875,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
239,3966.506,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
240,3983.218,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
241,3999.875,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
242,4016.548,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
243,4033.26,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
244,4049.832,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
245,4066.499,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
246,4083.22,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
247,4099.83,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
248,4116.547,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
249,4133.177,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
250,4149.881,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
251,4168.001,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
252,4183.204,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
253,4199.905,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
254,4216.522,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
255,4233.224,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
256,4249.863,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
257,4266.539,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
258,4283.225,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
259,4299.861,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
260,4316.558,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
261,4333.197,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
262,4349.896,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
263,4366.527,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
264,4383.247,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
265,4399.854,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
266,4416.523,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
267,4433.229,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
268,4449.88,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
269,4466.572,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
270,4483.199,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
271,4499.869,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
272,4516.528,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
273,4533.229,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
274,4549.866,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
275,4566.566,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
276,4583.245,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
277,4600.442,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
278,4616.585,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
279,4633.205,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
280,4649.922,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
281,4666.728,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
282,4683.234,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
283,4699.861,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
284,4716.575,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
285,4733.23,Parsec,Fifty Percent Out Of Order,Tomb Raider 2013
