Frame, Time (ms),Platform,Scenario,Game
236,3937.121,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
237,3950.621,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
238,3970.18,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
239,3983.722,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
240,4001.762,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
241,4021.313,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
242,4038.903,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
243,4053.902,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
244,4067.431,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
245,4085.473,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
246,4100.518,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
247,4120.073,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
248,4133.623,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
249,4153.156,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
250,4174.218,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
251,4186.239,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
252,4204.298,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
253,4219.337,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
254,4237.379,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
255,4252.424,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
256,4268.973,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
257,4288.513,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
258,4305.072,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
259,4318.603,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
260,4339.649,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
261,4354.696,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
262,4371.235,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
263,4387.781,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
264,4404.335,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
265,4423.906,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
266,4435.923,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
267,4450.949,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
268,4472.07,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
269,4484.034,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
270,4506.602,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
271,4521.654,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
272,4539.717,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
273,4554.726,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
274,4572.779,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
275,4587.811,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
276,4607.395,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
277,4620.904,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
278,4635.935,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
279,4655.489,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
280,4672.032,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
281,4688.589,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
282,4703.655,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
283,4721.663,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
284,4735.222,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
285,4753.352,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
286,4771.319,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
287,4789.35,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
288,4805.889,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
289,4820.943,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
290,4838.979,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
291,4855.542,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
292,4872.072,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
293,4885.612,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
294,4906.681,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
295,4923.215,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
296,4939.755,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
297,4957.812,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
298,4972.846,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
299,4992.396,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
300,5004.455,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
301,5022.473,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
302,5040.547,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
303,5057.063,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
304,5075.128,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
305,5091.662,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
306,5109.712,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
307,5123.227,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
308,5138.268,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
309,5157.828,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
310,5174.371,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
311,5189.416,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
312,5207.468,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
313,5224.024,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
314,5240.554,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
315,5260.108,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
316,5273.634,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
317,5288.675,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
318,5306.715,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
319,5324.785,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
320,5342.827,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
321,5357.859,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
322,5378.968,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
323,5393.956,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
324,5405.996,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
325,5424.05,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
326,5443.607,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
327,5457.127,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
328,5473.717,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
329,5494.741,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
330,5508.268,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
331,5525.312,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
332,5543.37,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
333,5559.899,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
334,5571.933,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
335,5591.482,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
336,5609.536,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
337,5624.566,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
338,5642.61,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
339,5660.667,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
340,5675.708,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
341,5690.751,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
342,5711.806,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
343,5725.342,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
344,5740.379,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
345,5761.517,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
346,5777.991,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
347,5791.505,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
348,5809.567,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
349,5826.104,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
350,5844.162,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
351,5860.694,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
352,5877.236,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
353,5895.317,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
354,5914.844,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
355,5926.884,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
356,5946.427,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
357,5962.958,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
358,5978.023,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
359,5994.565,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
360,6011.103,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
361,6029.164,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
362,6041.176,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
363,6059.224,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
364,6078.834,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
365,6095.323,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
366,6110.369,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
367,6126.915,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
368,6146.481,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
369,6163.006,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
370,6181.064,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
371,6196.114,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
372,6209.661,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
373,6227.675,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
374,6247.233,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
375,6262.269,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
376,6280.32,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
377,6295.361,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
378,6313.409,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
379,6326.943,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
380,6347.987,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
381,6361.531,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
382,6376.583,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
383,6391.611,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
384,6412.697,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
385,6430.742,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
386,6445.768,Steam,Fifty Percent Out Of Order,Tomb Raider 2013
